gnbid,type,timestamp,MM5G_NULL,MM5G_DEREGISTERED,SM5G_PDU_SESSION_INACTIVE,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000335,5,1764424791487593200,0.030464,0.56448,0.031232,,,,,
0000000134,3,1764424791488138200,0.023296,0.392192,0.023552,,,,,
0000000436,6,1764424791518259700,0.199168,0.455936,0.200448,,,,,
0000000236,4,1764424791572730000,0.301824,0.634112,0.302592,,,,,
0000000135,3,1764424791588646100,0.02176,1.722368,0.022016,,,,,
0000000336,5,1764424791590008800,0.026112,1.101312,0.026624,,,,,
0000000437,6,1764424791618603000,0.075008,0.468736,0.07552,,,,,
0000000237,4,1764424791673399800,0.022528,0.489216,0.02304,,,,,
0000000136,3,1764424791689249300,0.028672,3.273984,0.028928,,,,,
0000000337,5,1764424791689945300,0.020736,1.2416,0.021248,,,,,
0000000438,6,1764424791720163600,0.040192,0.528384,0.040704,,,,,
0000000238,4,1764424791774832600,0.082688,2.514688,0.0832,,,,,
0000000137,3,1764424791790472200,0.027648,1.704448,0.028416,,,,,
0000000338,5,1764424791790501000,0.018688,0.220672,0.0192,,,,,
0000000439,6,1764424791820781600,0.034816,0.805632,0.035328,,,,,
0000000239,4,1764424791875325400,0.022528,0.682496,0.02304,,,,,
0000000339,5,1764424791891085600,0.024576,0.2368,0.024832,,,,,
0000000138,3,1764424791891221200,0.014336,0.432384,0.014592,,,,,
0000000440,6,1764424791922529300,0.110592,0.383488,0.111104,,,,,
0000000240,4,1764424791976590800,0.027904,1.417216,0.028416,,,,,
0000000139,3,1764424791991655400,0.018176,0.252416,0.018432,,,,,
0000000340,5,1764424791991823000,0.01664,0.150528,0.017408,,,,,
0000000441,6,1764424792022696000,0.026624,0.242176,0.027136,,,,,
0000000241,4,1764424792077127700,0.030464,0.738816,0.03072,,,,,
0000000140,3,1764424792093002200,0.027136,2.226688,0.027648,,,,,
0000000341,5,1764424792093343700,0.013568,1.313536,0.013824,,,,,
0000000442,6,1764424792123105000,0.185856,0.570112,0.186368,,,,,
0000000242,4,1764424792178165000,0.026624,2.263552,0.02688,,,,,
0000000342,5,1764424792193439000,0.01536,0.166144,0.015616,,,,,
0000000141,3,1764424792194220300,0.02048,0.228352,0.020992,,,,,
0000000142,3,1764424792293951500,0.099584,0.983552,0.100608,,,,,
