gnbid,type,timestamp,MM5G_DEREGISTERED,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000716,9,1764419815400454000,0.425728,0.035328,0.035072,,,,,
0000001114,13,1764419815405463600,0.470016,0.025856,0.0256,,,,,
0000000610,8,1764419815406017300,0.685824,0.064,0.05504,,,,,
0000000110,3,1764419815415311600,0.394496,0.041472,0.04096,,,,,
0000000922,11,1764419815432435000,1.058304,0.045056,0.044544,,,,,
0000000822,10,1764419815433896000,0.365312,0.03584,0.035584,,,,,
0000000410,6,1764419815452971300,1.144576,0.087808,0.08704,,,,,
0000000321,5,1764419815453592000,0.45952,0.206592,0.099328,,,,,
0000000211,4,1764419815482981600,2.157824,0.029184,0.028672,,,,,
0000001020,12,1764419815490157800,0.81408,0.21248,0.201728,,,,,
0000000717,9,1764419815500965600,1.917696,0.025856,0.025856,,,,,
0000000515,7,1764419815501822500,1.298688,0.893184,0.891136,,,,,
0000001115,13,1764419815506135800,0.662784,0.049152,0.048384,,,,,
0000000611,8,1764419815506700500,0.309248,0.015616,0.01536,,,,,
0000000111,3,1764419815515478000,1.343488,0.021248,0.020992,,,,,
0000000823,10,1764419815534594800,0.691712,0.037376,0.036864,,,,,
0000000923,11,1764419815534767600,0.424448,0.038912,0.0384,,,,,
0000000411,6,1764419815553491700,0.537856,0.082944,0.082688,,,,,
0000000322,5,1764419815553971000,0.779264,0.06144,0.060672,,,,,
0000000212,4,1764419815585791200,1.239808,0.191488,0.190464,,,,,
0000001021,12,1764419815591174700,0.470016,0.02432,0.024064,,,,,
0000000718,9,1764419815601084000,0.676096,0.214528,0.21376,,,,,
0000000516,7,1764419815602754000,0.507136,0.03328,0.032512,,,,,
0000001116,13,1764419815606894600,0.735488,0.055296,0.054528,,,,,
0000000612,8,1764419815606916900,0.342272,0.036608,0.036096,,,,,
0000000112,3,1764419815616628500,0.551168,0.073728,0.064,,,,,
0000000824,10,1764419815634772500,0.666624,0.096512,0.095488,,,,,
0000000924,11,1764419815634896600,0.674816,0.018688,0.018176,,,,,
0000000323,5,1764419815654752300,0.283392,0.031232,0.030976,,,,,
0000000412,6,1764419815654752500,0.300288,0.030976,0.03072,,,,,
0000000213,4,1764419815685967000,1.05472,0.200704,0.19328,,,,,
0000001022,12,1764419815692717000,0.702464,0.029696,0.02944,,,,,
0000000719,9,1764419815701267700,0.281088,0.024064,0.023808,,,,,
0000000517,7,1764419815703091200,0.599808,0.039424,0.038912,,,,,
0000000613,8,1764419815707010600,0.439808,0.040448,0.039936,,,,,
0000001117,13,1764419815707044600,0.352,0.028672,0.028416,,,,,
0000000113,3,1764419815716744700,0.407808,0.078592,0.07808,,,,,
0000000825,10,1764419815734799000,0.611328,0.094464,0.09216,,,,,
0000000925,11,1764419815735005700,1.541632,0.038144,0.037376,,,,,
0000000413,6,1764419815754969600,0.443904,0.030464,0.030208,,,,,
0000000324,5,1764419815754977800,0.428544,0.023552,0.023296,,,,,
0000000214,4,1764419815787020800,0.528384,0.034048,0.033536,,,,,
0000001023,12,1764419815792733200,0.339456,0.02432,0.024064,,,,,
0000000720,9,1764419815802482700,1.00352,0.040448,0.039936,,,,,
0000000518,7,1764419815803389700,0.67968,0.015104,0.015104,,,,,
0000000614,8,1764419815808766000,0.514048,0.095488,0.094464,,,,,
0000001118,13,1764419815808861200,0.509184,0.325376,0.287232,,,,,
0000000114,3,1764419815816904700,0.44416,0.037888,0.037376,,,,,
0000000826,10,1764419815834957600,0.303872,0.050176,0.049664,,,,,
0000000926,11,1764419815835268400,0.390144,0.125696,0.12416,,,,,
0000000414,6,1764419815855190500,0.420096,0.034048,0.033792,,,,,
0000000325,5,1764419815855201800,0.403968,0.036096,0.035584,,,,,
0000000215,4,1764419815887523600,0.463104,0.037632,0.03712,,,,,
0000001024,12,1764419815893087000,0.263936,0.023296,0.02304,,,,,
0000000721,9,1764419815902876400,0.64896,0.038912,0.038656,,,,,
0000000519,7,1764419815903720200,0.286208,0.013824,0.013568,,,,,
0000000615,8,1764419815909195300,0.977664,0.142848,0.132352,,,,,
0000001119,13,1764419815909284400,0.981504,0.046848,0.04608,,,,,
0000000115,3,1764419815916946700,0.205056,0.022528,0.022272,,,,,
0000000827,10,1764419815935808500,0.547584,0.054016,0.053248,,,,,
0000000927,11,1764419815935913000,0.638464,0.043008,0.042752,,,,,
0000000326,5,1764419815955539500,0.439296,0.028928,0.028672,,,,,
0000000415,6,1764419815955618800,0.364032,0.023552,0.02304,,,,,
0000000216,4,1764419815988584200,0.371712,0.082688,0.081152,,,,,
0000001025,12,1764419815993653800,0.946432,0.19712,0.196096,,,,,
0000000722,9,1764419816003922700,0.538368,0.0896,0.088832,,,,,
0000000520,7,1764419816003966500,0.315392,0.03456,0.034304,,,,,
0000001120,13,1764419816009283800,0.340992,0.048384,0.04736,,,,,
0000000616,8,1764419816009284000,0.361728,0.026624,0.026368,,,,,
0000000116,3,1764419816017410800,0.281088,0.029184,0.028928,,,,,
0000000928,11,1764419816036392000,0.418048,0.031232,0.030976,,,,,
0000000828,10,1764419816036885200,0.384512,0.022016,0.02176,,,,,
0000000416,6,1764419816056177000,0.382976,0.027136,0.02688,,,,,
0000000327,5,1764419816056229000,0.376832,0.058624,0.056576,,,,,
0000000217,4,1764419816088988200,0.278784,0.023808,0.023552,,,,,
0000001026,12,1764419816094715600,0.313088,0.026624,0.026624,,,,,
0000000723,9,1764419816104355300,0.455936,0.140288,0.13952,,,,,
0000000521,7,1764419816104537600,0.346368,0.049664,0.048896,,,,,
0000000617,8,1764419816109661700,0.277248,0.033792,0.033536,,,,,
0000001121,13,1764419816109826300,0.336128,0.0384,0.038144,,,,,
0000000117,3,1764419816118118000,0.70912,0.034048,0.033536,,,,,
0000000929,11,1764419816136708400,0.494592,0.029952,0.029696,,,,,
0000000829,10,1764419816136831700,0.47232,0.103168,0.101632,,,,,
0000000417,6,1764419816156234000,0.514048,0.056576,0.050688,,,,,
0000000328,5,1764419816156675300,0.54272,0.071424,0.070656,,,,,
0000000218,4,1764419816189560800,0.509952,0.026368,0.026112,,,,,
0000001027,12,1764419816195161000,0.25344,0.02176,0.021504,,,,,
0000000724,9,1764419816204438500,0.52352,0.032512,0.032256,,,,,
0000000522,7,1764419816204659700,0.548096,0.031232,0.030976,,,,,
0000000618,8,1764419816210049800,0.684544,0.100608,0.098816,,,,,
0000001122,13,1764419816210055000,0.767744,0.06784,0.06528,,,,,
0000000118,3,1764419816218663000,0.481792,0.030208,0.029952,,,,,
0000000830,10,1764419816238524400,0.401408,0.025856,0.0256,,,,,
0000000930,11,1764419816238900200,0.3008,0.09088,0.090624,,,,,
0000000329,5,1764419816257960000,0.664832,0.0576,0.057344,,,,,
0000000418,6,1764419816259004000,0.308992,0.040704,0.040192,,,,,
0000000219,4,1764419816290246000,0.763648,0.170496,0.168704,,,,,
0000001028,12,1764419816295376400,0.331776,0.020224,0.019968,,,,,
0000000725,9,1764419816305282800,0.463104,0.02688,0.026624,,,,,
0000000523,7,1764419816305558300,0.35968,0.03328,0.033024,,,,,
0000001123,13,1764419816311396000,0.516864,0.020224,0.019968,,,,,
0000000619,8,1764419816311441700,0.35584,0.031488,0.031232,,,,,
0000000119,3,1764419816319656200,0.420096,0.031744,0.031488,,,,,
0000000831,10,1764419816338604300,0.247552,0.03072,0.030464,,,,,
0000000931,11,1764419816339200000,0.341248,0.031488,0.030976,,,,,
0000000330,5,1764419816358128400,0.762112,0.027136,0.02688,,,,,
0000000419,6,1764419816359150300,0.571392,0.044288,0.04352,,,,,
0000000220,4,1764419816391544000,1.55776,0.088064,0.086784,,,,,
0000001029,12,1764419816395627000,0.207872,0.02688,0.026624,,,,,
0000000524,7,1764419816406058500,1.294336,0.832256,0.79232,,,,,
0000000726,9,1764419816407308000,0.47104,0.043264,0.042752,,,,,
0000000620,8,1764419816412310800,1.525248,0.044544,0.043776,,,,,
0000001124,13,1764419816412341200,0.389888,0.162048,0.161536,,,,,
0000000120,3,1764419816420035600,0.498432,0.09984,0.090368,,,,,
0000000832,10,1764419816438602800,0.529408,0.120576,0.068096,,,,,
0000000932,11,1764419816439338200,0.29568,0.018688,0.018432,,,,,
0000000331,5,1764419816458803500,0.658688,0.1472,0.145664,,,,,
0000000420,6,1764419816459424800,0.316672,0.011264,0.011008,,,,,
0000000221,4,1764419816492480500,0.364544,0.05248,0.051712,,,,,
0000001030,12,1764419816496818000,0.430848,0.019456,0.0192,,,,,
0000000525,7,1764419816506752300,0.569856,0.047872,0.04736,,,,,
0000000727,9,1764419816507347500,0.950272,0.032,0.031232,,,,,
0000000621,8,1764419816513642200,1.762048,0.035328,0.03456,,,,,
0000001125,13,1764419816513945900,0.443648,0.040448,0.03968,,,,,
0000000121,3,1764419816520668000,0.398592,0.025088,0.024832,,,,,
0000000833,10,1764419816539331600,0.999168,0.04736,0.046592,,,,,
0000000933,11,1764419816539741000,0.769792,0.055552,0.054528,,,,,
0000000332,5,1764419816559861000,0.49408,0.045824,0.045056,,,,,
0000000421,6,1764419816559949000,0.365056,0.027392,0.027136,,,,,
0000000222,4,1764419816594319400,0.9792,0.35712,0.352768,,,,,
0000001031,12,1764419816596867800,0.896256,0.043264,0.04224,,,,,
0000000526,7,1764419816607407600,0.51968,0.103936,0.101888,,,,,
0000000728,9,1764419816607753500,0.64896,0.054016,0.053504,,,,,
0000001126,13,1764419816614779600,0.352256,0.102144,0.101888,,,,,
0000000622,8,1764419816614821000,0.370688,0.042496,0.041728,,,,,
0000000122,3,1764419816621121300,0.274688,0.027136,0.02688,,,,,
0000000834,10,1764419816639795700,0.578304,0.04096,0.040448,,,,,
0000000934,11,1764419816639854600,0.476672,0.23808,0.235264,,,,,
0000000333,5,1764419816660394200,0.619264,0.027392,0.02688,,,,,
0000000422,6,1764419816660420600,0.29184,0.028416,0.02816,,,,,
0000000223,4,1764419816694757000,0.251648,0.02432,0.024064,,,,,
0000001032,12,1764419816697273000,0.278528,0.027392,0.027136,,,,,
0000000527,7,1764419816707839700,0.67584,0.253696,0.247808,,,,,
0000000729,9,1764419816708698000,0.832512,0.029696,0.028928,,,,,
0000000623,8,1764419816714550800,0.452352,0.043008,0.042496,,,,,
0000001127,13,1764419816714823200,0.296192,0.0256,0.025344,,,,,
0000000123,3,1764419816721606000,0.391936,0.029952,0.02944,,,,,
0000000935,11,1764419816739839000,0.536064,0.02432,0.024064,,,,,
0000000835,10,1764419816740040400,0.207872,0.025856,0.0256,,,,,
0000000334,5,1764419816760819200,1.3824,0.224512,0.22016,,,,,
0000000423,6,1764419816761284400,0.5376,0.031744,0.031232,,,,,
0000000224,4,1764419816795936000,0.671232,0.15744,0.13824,,,,,
0000001033,12,1764419816797896200,0.364544,0.035584,0.035328,,,,,
0000000528,7,1764419816808329000,0.81024,0.036864,0.036352,,,,,
0000000730,9,1764419816809508400,0.44032,0.045568,0.045056,,,,,
0000001128,13,1764419816815877400,0.409344,0.048896,0.048128,,,,,
0000000624,8,1764419816816332500,0.235008,0.016384,0.016128,,,,,
0000000124,3,1764419816822657500,0.44928,0.050432,0.049664,,,,,
0000000936,11,1764419816844982800,0.88064,0.021248,0.020992,,,,,
0000000836,10,1764419816845696000,1.541376,0.179456,0.178688,,,,,
0000000424,6,1764419816862776300,0.637952,0.046592,0.045824,,,,,
0000000335,5,1764419816862903800,0.477696,0.059392,0.058624,,,,,
0000000225,4,1764419816896106800,0.268032,0.029184,0.028928,,,,,
0000001034,12,1764419816898329000,0.565248,0.212224,0.211712,,,,,
0000000529,7,1764419816908531700,0.326656,0.032768,0.032256,,,,,
0000000731,9,1764419816909305900,0.324608,0.066048,0.064512,,,,,
0000001129,13,1764419816916231200,0.336384,0.043776,0.043264,,,,,
0000000625,8,1764419816916516400,0.247296,0.022784,0.022528,,,,,
0000000125,3,1764419816922772000,0.364032,0.027392,0.027136,,,,,
0000000937,11,1764419816945088800,0.356864,0.02432,0.024064,,,,,
0000000837,10,1764419816945416700,1.598208,0.024064,0.023808,,,,,
0000000425,6,1764419816962768100,0.999424,0.076544,0.075776,,,,,
0000000336,5,1764419816963176700,0.63872,0.078336,0.077568,,,,,
0000000226,4,1764419816996158700,0.730112,0.047872,0.047104,,,,,
0000001035,12,1764419816998495500,0.32768,0.050432,0.048384,,,,,
0000000530,7,1764419817010649300,0.657152,0.018944,0.018688,,,,,
0000000732,9,1764419817010769400,1.016832,0.509184,0.364544,,,,,
0000001130,13,1764419817017271800,0.909824,0.027904,0.027136,,,,,
0000000626,8,1764419817017333500,0.709376,0.025856,0.025344,,,,,
0000000126,3,1764419817023706000,0.75392,0.158976,0.156672,,,,,
0000000838,10,1764419817046566400,0.3072,0.023296,0.02304,,,,,
0000000938,11,1764419817046611700,0.434944,0.017152,0.016896,,,,,
0000000426,6,1764419817063476200,0.357632,0.02688,0.026624,,,,,
0000000337,5,1764419817063518200,0.486656,0.046848,0.045824,,,,,
0000000227,4,1764419817096630300,0.316928,0.025344,0.025088,,,,,
0000001036,12,1764419817099143000,0.206336,0.02048,0.020224,,,,,
0000000733,9,1764419817111022000,0.322048,0.034048,0.033792,,,,,
0000000531,7,1764419817111103500,0.272384,0.032512,0.031744,,,,,
0000001131,13,1764419817117760000,1.74336,0.045568,0.0448,,,,,
0000000627,8,1764419817118885600,0.6272,0.067584,0.066816,,,,,
0000000127,3,1764419817124229000,0.48512,0.147968,0.145152,,,,,
0000000839,10,1764419817146801400,0.563968,0.042752,0.041984,,,,,
0000000939,11,1764419817146845700,0.369152,0.16384,0.163328,,,,,
0000000427,6,1764419817163641900,0.805376,0.02816,0.027904,,,,,
0000000338,5,1764419817163785500,1.481472,0.064,0.045312,,,,,
0000000228,4,1764419817198570200,0.70144,0.164352,0.161536,,,,,
0000001037,12,1764419817199500500,0.637696,0.02432,0.023808,,,,,
0000000734,9,1764419817211354400,0.5312,0.025344,0.025088,,,,,
0000000532,7,1764419817211456000,2.420992,0.040448,0.040192,,,,,
0000001132,13,1764419817219088100,0.866816,0.036864,0.036096,,,,,
0000000628,8,1764419817219108900,1.665536,0.03968,0.038912,,,,,
0000000128,3,1764419817224974300,0.515328,0.102656,0.101888,,,,,
0000000840,10,1764419817247696600,0.666112,0.027136,0.02688,,,,,
0000000940,11,1764419817247996000,0.418048,0.04864,0.047872,,,,,
0000000339,5,1764419817264093200,0.28672,0.027648,0.027392,,,,,
0000000428,6,1764419817264149000,0.528896,0.060672,0.056576,,,,,
0000000229,4,1764419817298467600,0.228608,0.023808,0.023552,,,,,
0000001038,12,1764419817299526100,0.410112,0.02304,0.02304,,,,,
0000000533,7,1764419817311796000,0.293888,0.026112,0.026112,,,,,
0000000735,9,1764419817312152000,0.47616,0.06784,0.064256,,,,,
0000001133,13,1764419817323908900,0.609024,0.038656,0.037888,,,,,
0000000629,8,1764419817323942000,1.873664,0.964608,0.963584,,,,,
0000000129,3,1764419817325370000,0.365056,0.029184,0.028672,,,,,
0000000841,10,1764419817350308400,0.754176,0.364288,0.36352,,,,,
0000000941,11,1764419817350748000,0.296192,0.023296,0.022784,,,,,
0000000429,6,1764419817364558800,1.492992,0.231168,0.223232,,,,,
0000000340,5,1764419817364711700,0.450304,0.054784,0.05248,,,,,
0000001039,12,1764419817401228800,1.57824,0.045824,0.044032,,,,,
0000000230,4,1764419817401544200,1.275904,0.050688,0.04992,,,,,
0000000534,7,1764419817413644000,1.225216,0.036352,0.036096,,,,,
0000000736,9,1764419817413644500,0.658688,0.109312,0.10752,,,,,
0000000630,8,1764419817424381700,0.47872,0.0256,0.025344,,,,,
0000001134,13,1764419817424383500,0.55552,0.093952,0.092928,,,,,
0000000130,3,1764419817425384400,0.341248,0.02304,0.022784,,,,,
0000000842,10,1764419817450552000,0.54784,0.025856,0.0256,,,,,
0000000942,11,1764419817451712500,0.485888,0.065536,0.064256,,,,,
0000000341,5,1764419817466354700,0.982784,0.45184,0.425472,,,,,
0000000430,6,1764419817466402600,0.710144,0.28288,0.282624,,,,,
0000001040,12,1764419817501686800,0.542976,0.022272,0.022016,,,,,
0000000231,4,1764419817502402600,0.580096,0.289792,0.289536,,,,,
0000000535,7,1764419817513659600,0.994816,0.118272,0.116992,,,,,
0000000737,9,1764419817514277400,0.446976,0.03968,0.039168,,,,,
0000001135,13,1764419817524450300,0.337152,0.02816,0.027904,,,,,
0000000631,8,1764419817524455000,0.422656,0.023552,0.023296,,,,,
0000000131,3,1764419817525627600,0.306176,0.034304,0.033792,,,,,
0000000431,6,1764419817566860800,0.37504,0.036352,0.03584,,,,,
0000000342,5,1764419817566956300,0.50944,0.027648,0.027136,,,,,
0000001041,12,1764419817602592300,0.653824,0.128768,0.126464,,,,,
0000000232,4,1764419817602861000,0.52992,0.060416,0.059648,,,,,
0000000738,9,1764419817614129200,0.4352,0.018944,0.018688,,,,,
0000000536,7,1764419817614609200,0.31744,0.011008,0.011008,,,,,
0000001136,13,1764419817625269000,0.731648,0.028928,0.028928,,,,,
0000000632,8,1764419817625739800,0.441856,0.027904,0.027648,,,,,
0000000132,3,1764419817626329000,0.933376,0.016896,0.01664,,,,,
0000000432,6,1764419817667721500,1.163264,0.043008,0.042496,,,,,
0000001042,12,1764419817702827000,0.912896,0.144896,0.144128,,,,,
0000000233,4,1764419817703495000,0.811776,0.027392,0.027136,,,,,
0000000739,9,1764419817714585900,0.315904,0.022272,0.022016,,,,,
0000000537,7,1764419817714720000,0.27904,0.01536,0.01536,,,,,
0000000633,8,1764419817725936600,0.814336,0.050688,0.049408,,,,,
0000001137,13,1764419817726570200,0.991744,0.029952,0.029696,,,,,
0000000133,3,1764419817727121700,0.182784,0.016128,0.015872,,,,,
0000000433,6,1764419817769414000,0.813568,0.047104,0.046336,,,,,
0000000234,4,1764419817804032500,0.400896,0.02944,0.029184,,,,,
0000000740,9,1764419817815257900,0.495616,0.041984,0.041472,,,,,
0000000538,7,1764419817815258600,0.420608,0.041216,0.040704,,,,,
0000000634,8,1764419817826744000,0.530944,0.15488,0.1472,,,,,
0000001138,13,1764419817827012900,1.621248,0.019456,0.0192,,,,,
0000000134,3,1764419817827495700,0.283136,0.018944,0.018688,,,,,
0000000434,6,1764419817871320300,0.5376,0.143872,0.143616,,,,,
0000000235,4,1764419817904656000,0.277248,0.03328,0.033024,,,,,
0000000539,7,1764419817915924200,0.360448,0.027392,0.027136,,,,,
0000000741,9,1764419817916460800,0.17664,0.017152,0.016896,,,,,
0000000635,8,1764419817926961700,1.09696,0.03968,0.039168,,,,,
0000000135,3,1764419817928019200,0.324608,0.021504,0.020992,,,,,
0000001139,13,1764419817928234200,0.300032,0.018432,0.018176,,,,,
0000000435,6,1764419817971811600,0.433152,0.043264,0.043008,,,,,
0000000236,4,1764419818005228800,0.298752,0.024576,0.02432,,,,,
0000000540,7,1764419818015987200,0.436992,0.051968,0.051712,,,,,
0000000742,9,1764419818016565800,0.245504,0.015616,0.01536,,,,,
0000000636,8,1764419818027446500,0.323072,0.027392,0.027136,,,,,
0000001140,13,1764419818028372700,0.516864,0.0192,0.018944,,,,,
0000000136,3,1764419818028427800,0.225536,0.024576,0.02432,,,,,
0000000436,6,1764419818071825400,0.329728,0.05888,0.058368,,,,,
0000000237,4,1764419818105913900,0.805888,0.034816,0.03456,,,,,
0000000541,7,1764419818116776000,0.335616,0.018688,0.018432,,,,,
0000000637,8,1764419818127782400,0.2752,0.026368,0.026112,,,,,
0000001141,13,1764419818128573700,0.278272,0.020736,0.020224,,,,,
0000000137,3,1764419818128575000,0.276224,0.054528,0.04864,,,,,
0000000437,6,1764419818173345300,0.484864,0.080128,0.078592,,,,,
0000000238,4,1764419818206538200,0.418048,0.027392,0.027136,,,,,
0000000542,7,1764419818218761200,0.751616,0.0384,0.038144,,,,,
0000000638,8,1764419818228062700,0.76672,0.075264,0.07424,,,,,
0000001142,13,1764419818228813600,0.57728,0.017664,0.017152,,,,,
0000000138,3,1764419818229371600,0.244736,0.031744,0.028928,,,,,
0000000438,6,1764419818275383300,0.387328,0.082688,0.07936,,,,,
0000000239,4,1764419818308254500,0.392192,0.032,0.031744,,,,,
0000000639,8,1764419818328425200,0.416768,0.035072,0.03456,,,,,
0000000139,3,1764419818330288000,0.490752,0.019968,0.019712,,,,,
0000000439,6,1764419818377991200,0.811264,0.21248,0.2112,,,,,
0000000240,4,1764419818409327000,0.41344,0.065536,0.065024,,,,,
0000000640,8,1764419818428654800,0.496896,0.087552,0.082432,,,,,
0000000140,3,1764419818430834400,0.329984,0.019712,0.019712,,,,,
0000000440,6,1764419818478672100,0.51712,0.04992,0.049152,,,,,
0000000241,4,1764419818510845700,0.423936,0.174592,0.17408,,,,,
0000000641,8,1764419818529176600,0.330752,0.028928,0.028672,,,,,
0000000141,3,1764419818531795700,0.970496,0.024832,0.02432,,,,,
0000000441,6,1764419818580060200,0.31616,0.04608,0.045568,,,,,
0000000242,4,1764419818612209700,0.483072,0.063488,0.063232,,,,,
0000000642,8,1764419818630533000,0.345088,0.0448,0.044032,,,,,
0000000142,3,1764419818631877400,0.415232,0.023296,0.02304,,,,,
0000000442,6,1764419818680387000,0.299008,0.024064,0.023808,,,,,
